payment_id,user_id,transaction_type,amount,currency,amount_usd,payment_method,status,transaction_date,processing_time_hours,fee_usd,exchange_rate,payment_provider
PAY_93105A6B,USR_394CC39C,Withdrawal,1467.19,CAD,3371.81,Skrill,Cancelled,2021-02-08 00:00:00,1.8,37.79,0.8377,Stripe
PAY_694E3322,USR_B9B5ABDC,Withdrawal,2187.54,AUD,4596.66,Neteller,Failed,2020-03-29 00:00:00,33.5,3.88,0.8004,Stripe
PAY_6432676E,USR_AEC50551,Deposit,8231.86,EUR,8454.73,Credit Card,Failed,2022-01-18 00:00:00,35.4,3.28,1.3167,Crypto
PAY_646EC129,USR_3FB4FD81,Withdrawal,7531.43,GBP,479.41,Credit Card,Cancelled,2023-01-24 00:00:00,29.4,10.66,1.2016,Bank
PAY_92DE4D2F,USR_D1A396BE,Deposit,7461.98,GBP,9639.48,Neteller,Failed,2022-01-14 00:00:00,32.0,31.92,0.8519,Stripe
PAY_D171C87D,USR_1FD258B4,Deposit,9435.4,USD,3636.54,Neteller,Completed,2020-01-19 00:00:00,40.5,48.94,1.3527,Stripe
PAY_AE96FEB4,USR_0200FAEC,Deposit,5325.25,JPY,1630.84,Wire Transfer,Completed,2021-11-29 00:00:00,28.1,19.79,1.0707,Bank
PAY_D7E1A251,USR_F6ED52C2,Deposit,4480.68,EUR,3518.7,Wire Transfer,Failed,2021-10-29 00:00:00,13.2,33.11,1.1889,PayPal
PAY_A49DA6DE,USR_7B957ADF,Withdrawal,7827.97,EUR,6154.65,Neteller,Completed,2022-11-23 00:00:00,69.6,45.72,1.0379,Bank
PAY_B075FD26,USR_28A33AAE,Deposit,4516.56,USD,951.14,Bank Transfer,Cancelled,2023-10-05 00:00:00,64.1,24.5,1.0144,Crypto
PAY_F182654B,USR_E20759C9,Deposit,6797.05,JPY,4092.69,Wire Transfer,Completed,2024-11-09 00:00:00,25.8,47.4,0.9363,PayPal
PAY_A9C3AC05,USR_CA9B121D,Deposit,548.41,JPY,4740.77,Credit Card,Cancelled,2022-11-23 00:00:00,4.7,1.59,0.9847,Stripe
PAY_AAF34D98,USR_F5488EFD,Withdrawal,7910.36,USD,1608.49,Skrill,Completed,2022-08-31 00:00:00,43.7,12.45,1.2213,Crypto
PAY_284D84D9,USR_7CE92444,Withdrawal,4973.5,AUD,4926.48,Neteller,Pending,2022-09-22 00:00:00,24.3,24.23,1.2809,PayPal
PAY_0DAAF82A,USR_A610E663,Deposit,6174.3,USD,5817.12,PayPal,Pending,2021-03-09 00:00:00,52.5,10.98,1.002,Bank
PAY_4CD99768,USR_B77E4F89,Deposit,9460.01,JPY,7822.67,PayPal,Pending,2020-06-03 00:00:00,53.0,0.1,1.4669,PayPal
PAY_1C45D37D,USR_E27A52C4,Deposit,5088.67,USD,2763.19,PayPal,Completed,2023-07-01 00:00:00,51.0,6.22,1.1581,Bank
PAY_1F6DCDB6,USR_AFC1B3B9,Deposit,458.03,EUR,7985.75,Neteller,Completed,2021-05-05 00:00:00,47.4,18.97,1.1334,Bank
PAY_2A18FBEF,USR_8CFB39C7,Deposit,9971.28,EUR,9314.3,Wire Transfer,Failed,2021-04-26 00:00:00,47.6,43.58,0.8599,Crypto
PAY_517EAA53,USR_A1B39AE8,Deposit,8210.61,USD,3236.76,Skrill,Pending,2021-02-18 00:00:00,19.2,9.18,1.4694,PayPal
PAY_EB56C287,USR_76E203FE,Deposit,2970.86,GBP,3874.1,Credit Card,Pending,2023-01-21 00:00:00,67.7,44.85,1.1572,Crypto
PAY_AA19F1EF,USR_EE7373A7,Withdrawal,3054.48,EUR,3482.04,Credit Card,Pending,2020-11-25 00:00:00,52.0,11.08,0.9198,Bank
PAY_873DD877,USR_6C4FEFDF,Withdrawal,4615.47,USD,2065.81,Bank Transfer,Completed,2021-09-09 00:00:00,28.7,1.1,0.9742,Stripe
PAY_B61F638B,USR_5B35B284,Withdrawal,335.34,EUR,7325.14,PayPal,Completed,2021-04-28 00:00:00,0.6,0.59,0.9168,Stripe
PAY_E53FE60F,USR_6104A4D4,Withdrawal,1750.77,AUD,8476.43,Credit Card,Failed,2020-07-04 00:00:00,61.1,2.17,1.0928,Stripe
PAY_D8F4204B,USR_0E7B448C,Deposit,7300.37,GBP,8902.45,Wire Transfer,Failed,2020-04-16 00:00:00,28.2,7.7,1.0775,Bank
PAY_EE9FE76F,USR_593F1231,Deposit,3236.84,JPY,7459.61,PayPal,Cancelled,2021-11-09 00:00:00,42.6,21.94,1.4323,Stripe
PAY_9EA386FC,USR_BE617688,Deposit,6355.89,USD,8187.25,Bank Transfer,Failed,2024-08-14 00:00:00,7.4,38.44,1.3293,Bank
PAY_AC1AC14E,USR_68C9470A,Withdrawal,3375.3,GBP,5306.36,Bank Transfer,Pending,2023-08-27 00:00:00,71.6,44.13,1.127,Bank
PAY_598190F1,USR_3F291432,Deposit,791.98,CAD,8129.48,Bank Transfer,Failed,2022-10-21 00:00:00,24.1,14.07,1.2016,Crypto
PAY_DCC5B511,USR_F6543974,Withdrawal,1489.14,EUR,6198.21,Skrill,Failed,2021-02-02 00:00:00,29.8,49.28,0.8021,PayPal
PAY_1961160E,USR_CE94C34E,Withdrawal,4299.97,JPY,8179.41,Skrill,Cancelled,2024-05-10 00:00:00,58.7,34.04,1.1548,PayPal
PAY_C27F9B03,USR_C41257C0,Deposit,7863.4,EUR,5354.71,Skrill,Cancelled,2020-02-20 00:00:00,3.6,42.44,1.1505,Bank
PAY_1B37BE61,USR_7A1356B8,Deposit,5544.54,AUD,2365.46,PayPal,Cancelled,2020-02-09 00:00:00,5.7,3.5,0.97,PayPal
PAY_56CBD1A7,USR_7CDB8CAA,Withdrawal,4496.14,JPY,861.08,Skrill,Failed,2020-03-12 00:00:00,10.8,14.98,1.405,Crypto
PAY_2D0F81C9,USR_4D062BC5,Deposit,4883.58,USD,9348.74,Bank Transfer,Failed,2023-07-28 00:00:00,2.4,24.88,0.976,Bank
PAY_9EA1A6ED,USR_6CA99DF4,Withdrawal,9398.18,AUD,7549.35,PayPal,Cancelled,2023-03-01 00:00:00,17.1,20.71,1.3806,Stripe
PAY_326B1FB1,USR_E409F276,Withdrawal,8425.06,CAD,2010.47,Credit Card,Cancelled,2023-04-01 00:00:00,53.4,17.53,1.2712,Crypto
PAY_D5F2BD41,USR_257F88BE,Deposit,8939.23,AUD,3294.09,Neteller,Failed,2020-05-04 00:00:00,67.1,34.18,1.422,Stripe
PAY_720D6AC8,USR_3E22B4AD,Deposit,9456.49,GBP,2589.97,Bank Transfer,Cancelled,2020-08-31 00:00:00,50.4,2.48,0.9596,Bank
PAY_3A3AC143,USR_52FE0131,Withdrawal,3741.53,JPY,5347.16,Neteller,Completed,2024-09-29 00:00:00,37.4,40.71,0.9774,Crypto
PAY_CAC259CC,USR_488735C0,Deposit,9877.71,GBP,8087.21,Credit Card,Cancelled,2023-08-06 00:00:00,5.4,9.14,1.1749,Bank
PAY_B67A26CC,USR_9EF216B2,Deposit,7535.08,JPY,1804.89,Bank Transfer,Failed,2023-12-14 00:00:00,12.8,40.52,0.8411,Stripe
PAY_79EF9A9D,USR_B0A9AB3A,Withdrawal,3886.09,GBP,9997.88,Credit Card,Failed,2023-07-08 00:00:00,58.4,19.5,0.8181,Stripe
PAY_D163D042,USR_4AF04900,Withdrawal,4012.28,GBP,7243.74,Credit Card,Pending,2021-08-30 00:00:00,23.0,4.75,1.1633,PayPal
PAY_161A6DF9,USR_D99EC28F,Deposit,3950.06,JPY,3668.62,Skrill,Failed,2021-03-03 00:00:00,64.2,7.04,1.1448,Crypto
PAY_013CCAEA,USR_16278CBE,Withdrawal,1749.47,EUR,5203.32,Bank Transfer,Pending,2024-04-22 00:00:00,21.8,16.72,1.122,Crypto
PAY_2597AAA2,USR_63D0E9AB,Withdrawal,1769.78,GBP,3482.0,Credit Card,Cancelled,2023-02-19 00:00:00,63.0,26.5,1.1593,Stripe
PAY_41604CF8,USR_54118672,Deposit,1225.24,GBP,5301.38,Credit Card,Completed,2023-05-14 00:00:00,26.1,7.33,1.0452,PayPal
PAY_EBC59CA9,USR_896870BE,Withdrawal,6021.96,GBP,1886.54,Bank Transfer,Pending,2022-11-07 00:00:00,38.8,46.78,1.0498,Crypto
PAY_331224A7,USR_A252D89F,Deposit,8672.93,CAD,8734.66,Skrill,Cancelled,2021-06-30 00:00:00,67.6,38.14,0.816,PayPal
PAY_551A54A6,USR_E5126A86,Deposit,7783.84,EUR,929.13,PayPal,Cancelled,2021-03-24 00:00:00,36.0,42.17,0.8403,Stripe
PAY_64AE3491,USR_C95957F5,Withdrawal,1880.27,EUR,5633.77,PayPal,Completed,2024-07-18 00:00:00,47.1,9.2,0.963,Stripe
PAY_481A999A,USR_83D2B9D3,Deposit,443.27,GBP,6556.19,Bank Transfer,Completed,2024-03-01 00:00:00,22.4,3.6,1.3802,PayPal
PAY_277DD254,USR_37E6A33F,Deposit,2628.49,JPY,6288.89,PayPal,Pending,2021-01-31 00:00:00,20.4,21.5,1.3516,Stripe
PAY_8A6DFC36,USR_05AFD528,Deposit,9605.82,CAD,167.98,Credit Card,Pending,2023-03-20 00:00:00,61.2,25.62,1.4314,Crypto
PAY_C696EEE2,USR_BD5CB3B8,Deposit,2215.83,USD,2608.34,Skrill,Pending,2021-04-24 00:00:00,45.6,31.61,1.3386,Bank
PAY_BDA7422A,USR_140CF248,Deposit,2178.39,EUR,1535.13,PayPal,Pending,2024-06-01 00:00:00,10.9,16.94,1.3874,Stripe
PAY_EADB2F9D,USR_3E89447E,Withdrawal,800.75,EUR,2388.07,Bank Transfer,Failed,2024-07-18 00:00:00,65.3,40.47,1.3376,Stripe
PAY_739B107C,USR_1597D872,Withdrawal,6543.67,CAD,3840.78,Bank Transfer,Pending,2023-05-24 00:00:00,20.1,4.75,1.0102,Stripe
PAY_72400E55,USR_8F77D95C,Deposit,8676.42,CAD,2728.02,Skrill,Failed,2024-03-22 00:00:00,48.3,4.82,1.204,PayPal
PAY_776CBB6C,USR_E9C461D1,Deposit,2186.21,AUD,947.66,Neteller,Failed,2020-04-04 00:00:00,56.4,4.99,1.1524,Crypto
PAY_DAFDE748,USR_FB9D5812,Withdrawal,9581.07,GBP,8336.78,PayPal,Cancelled,2023-10-28 00:00:00,41.4,33.83,1.3117,Bank
PAY_4C0E935A,USR_31D440D2,Withdrawal,5085.48,CAD,7632.98,Skrill,Cancelled,2024-02-18 00:00:00,5.8,5.44,1.274,Bank
PAY_3473AAD4,USR_827A8085,Withdrawal,1136.19,JPY,8146.64,Credit Card,Pending,2024-01-18 00:00:00,44.4,38.59,0.9792,PayPal
PAY_BFBDA504,USR_4EDB1042,Deposit,4469.17,EUR,865.76,Credit Card,Failed,2020-04-25 00:00:00,10.7,31.95,1.4853,Crypto
PAY_C59BE50E,USR_75E17621,Deposit,4021.37,EUR,2662.94,Wire Transfer,Failed,2022-03-06 00:00:00,3.8,11.22,1.0154,Crypto
PAY_3FB98402,USR_23704741,Deposit,9513.72,AUD,8796.04,PayPal,Cancelled,2022-11-26 00:00:00,58.9,18.57,1.4763,Stripe
PAY_6065C9BE,USR_ACE98AEE,Withdrawal,2693.81,GBP,4156.11,Wire Transfer,Cancelled,2021-09-05 00:00:00,48.3,9.8,1.0243,Bank
PAY_103E9AF2,USR_F9D06081,Deposit,865.71,EUR,321.44,Credit Card,Cancelled,2024-09-15 00:00:00,32.0,19.45,1.0694,Stripe
PAY_F8BB4808,USR_53408F4B,Withdrawal,3723.91,CAD,8392.47,PayPal,Completed,2020-11-10 00:00:00,31.7,34.83,0.9596,Stripe
PAY_294B5759,USR_C97F2E86,Withdrawal,5785.7,JPY,4359.06,Bank Transfer,Cancelled,2024-07-04 00:00:00,49.0,25.06,1.274,Bank
PAY_9E6C2A5D,USR_E9FC0A32,Deposit,9043.22,JPY,9883.53,Wire Transfer,Failed,2021-11-27 00:00:00,26.4,12.74,1.4149,Stripe
PAY_14F50159,USR_E9D4184E,Withdrawal,925.08,USD,4759.88,Neteller,Failed,2020-11-09 00:00:00,27.7,37.31,0.8945,PayPal
PAY_8C59BB0F,USR_6D859E05,Deposit,8831.22,GBP,9332.01,Skrill,Cancelled,2020-09-16 00:00:00,48.2,41.25,0.8904,PayPal
PAY_E740AA50,USR_54CC38D6,Deposit,7701.65,EUR,324.58,Wire Transfer,Cancelled,2021-09-17 00:00:00,4.0,33.18,1.2326,Stripe
PAY_ACE89C92,USR_E03FA5A2,Withdrawal,5328.38,USD,9368.59,PayPal,Completed,2022-12-15 00:00:00,13.2,8.02,1.0581,Stripe
PAY_665CAFB9,USR_02B2C766,Withdrawal,5510.8,GBP,8078.14,Bank Transfer,Pending,2021-02-24 00:00:00,31.2,19.05,1.3804,Stripe
PAY_7472FFDF,USR_535AC2AF,Withdrawal,4324.08,JPY,3629.66,Bank Transfer,Pending,2020-10-17 00:00:00,60.4,43.8,1.4127,PayPal
PAY_8ED75C30,USR_2A440C26,Withdrawal,2741.24,AUD,8445.95,Wire Transfer,Pending,2021-03-17 00:00:00,54.5,16.66,1.3086,PayPal
PAY_D465EF98,USR_44316DEE,Withdrawal,8415.91,EUR,5503.08,Wire Transfer,Failed,2021-10-25 00:00:00,21.6,5.36,1.0274,Crypto
PAY_071444A8,USR_31D440D2,Deposit,9397.6,GBP,7851.05,PayPal,Cancelled,2020-07-28 00:00:00,16.2,4.86,0.8266,PayPal
PAY_6B739E23,USR_42702797,Withdrawal,233.41,EUR,6956.46,Credit Card,Completed,2021-08-09 00:00:00,46.8,21.21,1.3786,Stripe
PAY_48158A54,USR_F7E26F0F,Deposit,4166.91,EUR,8735.01,Wire Transfer,Pending,2023-05-03 00:00:00,36.8,22.08,1.4945,Crypto
PAY_59B37FD3,USR_F33C9C63,Withdrawal,8034.29,USD,4492.67,Bank Transfer,Pending,2021-05-12 00:00:00,44.0,7.51,1.4925,Stripe
PAY_57774486,USR_1D52D8AF,Deposit,5167.76,CAD,7330.41,Bank Transfer,Failed,2024-02-10 00:00:00,62.1,2.92,1.1498,Crypto
PAY_59151E34,USR_73D17298,Withdrawal,1085.97,GBP,8436.6,Wire Transfer,Cancelled,2024-03-11 00:00:00,51.0,39.84,1.0922,PayPal
PAY_79E569C4,USR_CDE0CF0B,Withdrawal,5904.29,JPY,5519.01,Skrill,Cancelled,2021-07-13 00:00:00,45.9,21.08,0.9148,Bank
PAY_7DD2EE19,USR_7F421882,Deposit,4666.18,JPY,8601.48,Neteller,Failed,2023-03-02 00:00:00,17.2,35.54,0.9883,Stripe
PAY_C99932FF,USR_40A5526D,Deposit,6125.06,AUD,1703.29,Bank Transfer,Completed,2021-01-27 00:00:00,2.8,37.48,0.9799,PayPal
PAY_C0988BE2,USR_A737A69C,Withdrawal,4983.03,EUR,6070.34,Bank Transfer,Failed,2021-06-21 00:00:00,6.9,44.06,1.3581,Bank
PAY_1474F310,USR_E22FD8C6,Deposit,4479.58,AUD,2880.37,Skrill,Pending,2021-07-21 00:00:00,53.1,9.35,1.4513,Bank
PAY_C2B9654E,USR_1BCA480F,Deposit,6705.89,CAD,1102.44,Skrill,Failed,2021-10-04 00:00:00,5.5,34.05,0.8781,Crypto
PAY_198546F8,USR_610449F3,Deposit,2803.12,USD,9394.35,Credit Card,Failed,2022-02-14 00:00:00,28.7,10.51,0.8005,Stripe
PAY_C375FF76,USR_57914524,Withdrawal,7321.86,GBP,3254.13,Bank Transfer,Cancelled,2021-09-21 00:00:00,51.6,23.1,0.8283,Bank
PAY_FD54B828,USR_6C664230,Deposit,8532.64,USD,7526.8,Wire Transfer,Pending,2023-02-01 00:00:00,71.5,42.29,0.9511,Bank
PAY_9475F0DF,USR_29EB26A5,Withdrawal,246.83,EUR,1837.07,Bank Transfer,Cancelled,2023-11-18 00:00:00,1.7,1.78,1.3114,Bank
PAY_73B29827,USR_AE2724A5,Deposit,3376.05,AUD,8268.36,Bank Transfer,Failed,2021-03-23 00:00:00,1.2,22.6,0.9857,Bank
PAY_F7CEB1CF,USR_F34C7617,Withdrawal,1340.67,JPY,2207.47,Bank Transfer,Failed,2020-08-16 00:00:00,39.7,8.22,1.1201,Crypto
PAY_A8209202,USR_0D118A6D,Deposit,5605.95,USD,3714.46,Wire Transfer,Completed,2020-08-26 00:00:00,57.2,37.49,1.0312,Bank
PAY_77E57A4D,USR_91265223,Deposit,8110.21,AUD,6978.03,PayPal,Pending,2020-09-14 00:00:00,71.2,27.29,1.0593,Stripe
PAY_25271DBD,USR_FC16742B,Withdrawal,1798.13,AUD,4020.01,Skrill,Failed,2022-05-18 00:00:00,50.8,45.08,1.0368,PayPal
PAY_3BA4C233,USR_FA36C503,Deposit,5185.78,GBP,5001.19,Bank Transfer,Failed,2023-06-09 00:00:00,42.2,18.19,0.8038,Crypto
PAY_2F8A344F,USR_06AA91D8,Deposit,8690.18,GBP,3822.54,Skrill,Completed,2022-07-25 00:00:00,65.8,15.68,1.1745,Crypto
PAY_FEA91279,USR_BB1955FE,Withdrawal,3059.34,AUD,9053.06,PayPal,Pending,2024-02-11 00:00:00,24.9,42.06,0.8851,Crypto
PAY_8751E51F,USR_8183FF43,Withdrawal,7498.43,AUD,4275.68,Bank Transfer,Completed,2021-06-10 00:00:00,61.3,21.62,0.806,Stripe
PAY_E49B69F5,USR_819AD0C0,Withdrawal,9455.36,JPY,340.17,PayPal,Completed,2024-08-08 00:00:00,8.1,2.86,1.3302,Bank
PAY_E3F1A6F1,USR_7A119F98,Withdrawal,7878.87,GBP,9189.72,Credit Card,Cancelled,2022-09-27 00:00:00,50.6,49.32,1.3271,PayPal
PAY_213826B1,USR_E76C1B89,Deposit,7874.43,EUR,1003.82,Credit Card,Pending,2020-10-16 00:00:00,16.8,15.96,0.8921,Stripe
PAY_5561D178,USR_C41257C0,Deposit,4927.64,GBP,904.18,Skrill,Completed,2020-06-07 00:00:00,1.8,40.19,1.1048,PayPal
PAY_00C7D528,USR_4A9812D9,Withdrawal,7725.36,USD,3346.85,Wire Transfer,Failed,2020-08-14 00:00:00,14.2,30.5,1.2044,PayPal
PAY_C6E86AC7,USR_57BEF71B,Deposit,4565.15,AUD,526.67,Neteller,Cancelled,2022-09-09 00:00:00,33.0,47.9,1.2772,Stripe
PAY_7901DF96,USR_0E1B28A3,Deposit,4094.15,JPY,3019.19,Skrill,Completed,2023-08-08 00:00:00,7.4,7.69,1.4987,Crypto
PAY_E671D621,USR_5C878B28,Deposit,7202.77,EUR,2038.47,Bank Transfer,Cancelled,2023-03-22 00:00:00,27.6,16.86,0.951,Bank
PAY_5E0AE877,USR_080149B8,Deposit,3965.49,CAD,5599.89,Bank Transfer,Cancelled,2024-10-24 00:00:00,23.5,49.22,1.47,PayPal
PAY_E0CF7B38,USR_03D3A3F5,Withdrawal,8620.07,GBP,8035.33,Skrill,Cancelled,2024-11-28 00:00:00,61.8,31.16,1.4618,PayPal
PAY_4726EFFA,USR_3DC91B52,Deposit,2933.71,AUD,657.7,Credit Card,Completed,2021-05-12 00:00:00,55.5,20.34,1.4614,Crypto
PAY_CAF5250A,USR_48251DF5,Withdrawal,4504.8,USD,3184.29,PayPal,Failed,2022-12-02 00:00:00,6.5,44.95,1.4132,Bank
PAY_75C5EABE,USR_3507CE40,Deposit,5702.45,USD,531.31,PayPal,Completed,2021-10-12 00:00:00,56.9,23.46,1.3587,Stripe
PAY_FD447A26,USR_64FC5D62,Withdrawal,5394.89,USD,1430.82,Bank Transfer,Cancelled,2023-01-02 00:00:00,69.1,49.57,0.9554,PayPal
PAY_1A0105EF,USR_5EB28D1C,Deposit,4663.11,JPY,1547.99,Bank Transfer,Cancelled,2021-03-03 00:00:00,34.6,48.14,1.0205,Crypto
PAY_68E7098B,USR_D84C834D,Withdrawal,5438.55,AUD,1542.2,Credit Card,Pending,2022-11-07 00:00:00,25.1,38.19,1.2853,Crypto
PAY_117C6C47,USR_E6C49953,Deposit,9478.34,USD,1995.48,PayPal,Failed,2022-03-21 00:00:00,47.9,2.68,1.0817,PayPal
PAY_D10115F2,USR_8B32E298,Withdrawal,1603.32,EUR,5727.41,Wire Transfer,Pending,2022-04-04 00:00:00,71.6,47.07,0.8207,Crypto
PAY_AB1242C8,USR_D92BD480,Withdrawal,373.06,AUD,7362.41,Neteller,Completed,2023-03-18 00:00:00,31.0,9.94,1.2728,Stripe
PAY_DC79898D,USR_6E7E290F,Deposit,2052.1,EUR,6237.31,PayPal,Cancelled,2021-11-05 00:00:00,36.9,25.24,1.3649,Stripe
PAY_12F4159D,USR_ECD86B58,Deposit,2040.54,EUR,1122.54,PayPal,Pending,2020-10-25 00:00:00,25.1,3.97,0.9114,Crypto
PAY_7152FDB7,USR_D7730A01,Deposit,6796.09,USD,4152.84,Bank Transfer,Pending,2022-11-27 00:00:00,13.5,22.04,0.8943,Bank
PAY_DC90B76E,USR_11B363E3,Withdrawal,1456.76,JPY,3135.14,Wire Transfer,Completed,2023-07-20 00:00:00,5.3,11.85,0.9266,PayPal
PAY_77E4F361,USR_794D3769,Deposit,7948.92,AUD,7900.44,Credit Card,Failed,2021-01-08 00:00:00,37.6,14.51,0.9325,Crypto
PAY_C5EE2BAC,USR_52AD6DA7,Withdrawal,906.59,EUR,3981.41,PayPal,Pending,2020-08-09 00:00:00,48.7,22.44,1.333,Crypto
PAY_E2E35BCE,USR_FCB53EBD,Deposit,91.68,JPY,441.38,Bank Transfer,Failed,2020-01-06 00:00:00,41.4,13.91,1.3277,Bank
PAY_9F69999F,USR_369F8F59,Deposit,7569.23,GBP,6758.68,Credit Card,Pending,2023-07-25 00:00:00,33.3,15.01,1.479,Bank
PAY_650CEEBD,USR_07D5422E,Deposit,1322.59,EUR,4463.53,Skrill,Failed,2020-10-10 00:00:00,14.3,44.84,0.9555,Stripe
PAY_1560AFEC,USR_CE0D0A2F,Withdrawal,2346.02,CAD,9044.48,PayPal,Cancelled,2020-12-29 00:00:00,4.0,43.47,0.8748,Stripe
PAY_5C193FAC,USR_CFF7F87C,Deposit,9818.01,JPY,5235.5,Credit Card,Pending,2021-09-11 00:00:00,10.9,1.86,0.8076,Crypto
PAY_0860F6CA,USR_B5BC7684,Deposit,4931.69,USD,6912.71,Wire Transfer,Cancelled,2020-03-26 00:00:00,30.6,25.82,1.1882,Bank
PAY_F620F29A,USR_24919DE8,Deposit,9993.16,EUR,6763.14,Wire Transfer,Cancelled,2021-07-06 00:00:00,42.3,26.9,0.9647,Stripe
PAY_12F9E644,USR_2411484B,Deposit,2479.26,JPY,2242.02,Skrill,Pending,2020-10-10 00:00:00,0.6,43.08,0.9515,Crypto
PAY_3CA252C3,USR_F2085E6A,Deposit,6819.86,USD,6078.44,PayPal,Completed,2020-02-29 00:00:00,28.9,26.18,1.1944,Crypto
PAY_4AC202F8,USR_A0C5CF97,Withdrawal,4890.7,AUD,1206.88,Credit Card,Completed,2021-05-02 00:00:00,30.6,2.17,1.0691,Bank
PAY_6BD5BE3A,USR_CF42F5D3,Withdrawal,108.35,EUR,6469.78,Credit Card,Pending,2020-07-13 00:00:00,53.5,48.16,1.3783,PayPal
PAY_9296A210,USR_45A5F6DE,Withdrawal,3408.07,CAD,8740.12,Skrill,Cancelled,2020-08-26 00:00:00,60.3,32.56,0.8263,Crypto
PAY_7659E9DD,USR_D4DF1AC9,Withdrawal,9972.98,USD,186.16,Neteller,Completed,2020-12-27 00:00:00,22.3,47.88,1.2791,Stripe
PAY_F6A8C6E4,USR_3401F0D0,Deposit,4794.82,AUD,6173.48,Neteller,Completed,2021-01-24 00:00:00,70.1,2.13,0.9252,Crypto
PAY_AE0E3511,USR_B05279CD,Deposit,9147.77,AUD,9870.92,Wire Transfer,Cancelled,2021-06-13 00:00:00,54.8,13.44,1.223,Bank
PAY_71637D8F,USR_1F7B5768,Deposit,9855.01,USD,2780.21,Credit Card,Cancelled,2021-08-15 00:00:00,28.9,3.34,1.1576,Crypto
PAY_D051D5AC,USR_6D2B002F,Deposit,2035.61,AUD,8494.25,Skrill,Failed,2022-03-05 00:00:00,30.7,3.72,0.8719,PayPal
PAY_8F146AA1,USR_17012A4C,Withdrawal,7932.64,GBP,4033.96,Wire Transfer,Completed,2022-12-04 00:00:00,48.0,20.38,1.1568,PayPal
PAY_47FA5BE4,USR_CBCDD7AE,Withdrawal,2711.27,GBP,6303.13,Bank Transfer,Failed,2023-01-27 00:00:00,32.7,43.39,1.0242,Stripe
PAY_468BBB01,USR_75CE8A41,Deposit,6925.24,EUR,4502.59,Credit Card,Failed,2023-12-27 00:00:00,36.1,11.58,1.2204,Stripe
PAY_2BFC8B2A,USR_281FD175,Deposit,1516.52,USD,8953.65,PayPal,Pending,2020-07-02 00:00:00,42.8,1.66,1.2811,Stripe
PAY_05603E26,USR_79A46AFA,Withdrawal,8396.42,GBP,992.34,Credit Card,Completed,2022-07-23 00:00:00,67.0,35.74,1.4558,Stripe
PAY_F40082AF,USR_567726B9,Withdrawal,4951.3,USD,7417.4,PayPal,Cancelled,2024-03-07 00:00:00,29.5,7.09,0.8069,PayPal
PAY_DDD28ADB,USR_3B258469,Deposit,5158.74,AUD,3745.92,Neteller,Completed,2020-01-16 00:00:00,30.0,47.96,1.0689,Stripe
PAY_9AB126E2,USR_7A5B7094,Deposit,735.32,CAD,4054.84,Skrill,Completed,2021-01-09 00:00:00,61.6,47.94,1.3771,Bank
PAY_EB0F7DF2,USR_0C75A0DC,Deposit,7746.04,EUR,8436.66,Skrill,Failed,2021-11-01 00:00:00,2.1,11.62,1.2352,Bank
PAY_E0CF39CB,USR_B265D7FF,Withdrawal,8859.65,AUD,3402.55,Neteller,Completed,2021-07-08 00:00:00,47.6,1.09,0.9087,Bank
PAY_2E05B586,USR_6D18608B,Deposit,3717.78,USD,726.67,Skrill,Pending,2023-10-02 00:00:00,6.8,41.04,1.1975,Crypto
PAY_AF1142E8,USR_56095FE3,Deposit,3002.32,USD,5749.22,PayPal,Cancelled,2023-05-23 00:00:00,9.4,17.92,0.9193,Bank
PAY_13C13F04,USR_36EC82CF,Withdrawal,5036.33,EUR,860.95,PayPal,Pending,2021-10-14 00:00:00,62.9,38.21,1.2709,Crypto
PAY_8447EB1D,USR_61DDA7D4,Deposit,5418.75,USD,4942.27,Credit Card,Cancelled,2023-06-26 00:00:00,6.9,34.73,1.3674,PayPal
PAY_E42D0A48,USR_269A61FA,Withdrawal,1459.13,USD,7404.44,PayPal,Pending,2021-09-23 00:00:00,36.9,14.29,0.8069,PayPal
PAY_A369E208,USR_A1E1E874,Deposit,6886.35,CAD,1175.0,Wire Transfer,Failed,2023-03-05 00:00:00,67.3,1.8,1.2122,Crypto
PAY_60B13E17,USR_6DBFF0DE,Withdrawal,9638.9,CAD,5367.29,Bank Transfer,Pending,2020-07-30 00:00:00,27.1,48.85,1.4899,Bank
PAY_1B56DF12,USR_5F794BB2,Withdrawal,6410.59,JPY,154.43,Bank Transfer,Cancelled,2022-09-05 00:00:00,37.1,47.37,0.8034,Bank
PAY_1FD69319,USR_FA4D3199,Deposit,5347.03,CAD,1330.39,Credit Card,Failed,2024-11-24 00:00:00,61.1,26.36,1.3267,Crypto
PAY_C08E349F,USR_36B12E90,Withdrawal,6653.0,GBP,8118.85,Bank Transfer,Cancelled,2024-01-12 00:00:00,35.4,26.89,1.2918,Bank
PAY_708ED104,USR_002FAE09,Deposit,6706.02,USD,5745.2,PayPal,Failed,2023-10-25 00:00:00,24.2,30.55,1.4154,Stripe
PAY_968970E9,USR_030E4B12,Withdrawal,7505.16,USD,5623.06,Wire Transfer,Failed,2021-10-28 00:00:00,44.6,7.85,0.9144,Crypto
PAY_8C4D68EC,USR_99F0CFCE,Deposit,9826.02,EUR,4243.09,Bank Transfer,Pending,2024-08-13 00:00:00,45.3,46.52,1.1499,Stripe
