copy_id,follower_user_id,trader_user_id,start_date,end_date,copy_percentage,max_copy_amount,total_copied_trades,total_pnl_usd,is_active,stop_loss_enabled,take_profit_enabled
CPY_E0B0D3F8,USR_C62A6F34,USR_B62A49D1,2023-04-02,,20,2213.12,20,1843.45,True,True,False
CPY_C428315D,USR_F140357D,USR_BC9A645A,2020-01-01,,25,4383.46,122,951.53,True,True,True
CPY_5F2CE59C,USR_0918BD97,USR_15A901A3,2023-08-10,2024-07-12,75,2765.37,196,733.82,True,False,False
CPY_FDA60947,USR_8DC333B3,USR_C1F21727,2021-12-27,,75,3262.73,56,496.73,False,False,True
CPY_0AF96851,USR_8A254D8F,USR_CA2E0A2A,2023-03-22,,25,289.47,13,-945.26,True,False,True
CPY_0FE25ACE,USR_524E6ADB,USR_41119C22,2022-02-19,,75,4902.45,167,1430.1,True,True,False
CPY_80085123,USR_A85767B3,USR_5B9DC3C3,2023-03-28,2024-09-08,10,3903.65,169,-349.6,False,True,True
CPY_29300A08,USR_2D71B491,USR_A0A55EC2,2022-11-23,2024-05-21,10,443.28,102,-179.1,True,False,False
CPY_E651FDA4,USR_BDAD1238,USR_67A6FD94,2023-02-13,,75,552.32,197,1842.33,True,False,True
CPY_2F1E057C,USR_1944F8B8,USR_8C2FF930,2022-10-21,2024-01-10,25,1533.61,6,-243.15,True,True,True
CPY_7CB7870F,USR_32A0A0FF,USR_66A992F5,2020-09-22,2022-03-29,20,4355.31,191,1481.99,True,True,False
CPY_6219B4B0,USR_11DAF3CA,USR_4197E1F0,2023-10-30,,75,2021.95,125,-236.46,True,True,True
CPY_3B8FE415,USR_0275AEB6,USR_BA6F78ED,2021-08-03,,100,3148.25,195,1794.04,True,False,True
CPY_917EBDDB,USR_BD506E60,USR_6E7E290F,2020-05-01,,75,1090.65,85,113.89,False,True,False
CPY_9B59239F,USR_BDAEC6E3,USR_2B2B0D73,2023-07-02,2023-11-12,100,2936.44,108,-811.1,True,True,False
CPY_051752D3,USR_78D0E86C,USR_4A626D1D,2023-04-20,,10,4246.0,29,-983.03,False,False,False
CPY_252E3D5B,USR_0BDD5B06,USR_19C2A944,2022-07-02,,75,4519.56,62,891.69,True,True,True
CPY_CE9B8397,USR_F83E5A91,USR_C64C206E,2021-06-16,,25,560.35,89,1482.37,True,True,False
CPY_88F1E003,USR_78642C56,USR_61C91C05,2022-10-21,,50,1133.36,190,-928.34,True,True,True
CPY_3FAB73E8,USR_C4B3A883,USR_BC9A645A,2023-07-30,2025-03-01,75,3010.81,121,-558.04,False,False,True
CPY_943966F7,USR_8C76B3E8,USR_9BB764AB,2022-09-15,,50,4736.12,105,515.56,False,True,False
CPY_4FEAE485,USR_3C173BFD,USR_D83EE0CF,2022-06-08,,50,4486.76,11,-971.14,False,True,True
CPY_BE440174,USR_578079FA,USR_7FFA1A9E,2024-01-10,2024-05-10,100,2300.84,61,1771.11,True,False,True
CPY_32DA9FC7,USR_CB538207,USR_BFB9C8A4,2020-05-09,,100,1673.62,175,1986.75,True,False,True
CPY_935677D1,USR_29826DA0,USR_D1BB4554,2021-11-13,2023-04-20,100,1515.47,82,-10.53,False,True,False
CPY_1C0945B3,USR_2AAE2F14,USR_7D9B9625,2022-05-25,,75,968.83,5,-350.48,False,True,True
CPY_BC20D5BF,USR_581EE160,USR_DDB9911F,2022-03-01,,100,698.21,8,-390.14,False,True,False
CPY_F979A1D6,USR_27A9F958,USR_0C1C20D6,2020-03-19,,10,2625.43,102,1874.88,False,False,False
CPY_C3D19CD5,USR_523921E1,USR_F6543974,2023-03-15,,20,431.94,36,-22.84,False,True,False
CPY_02A3FDE5,USR_9DC47BDF,USR_A521D51A,2022-12-01,,100,178.43,182,1430.39,True,True,False
CPY_2FCD9365,USR_F5DC62B2,USR_FBCE6A13,2022-03-28,2023-10-14,20,4609.71,119,420.25,True,False,True
CPY_8C29DAC5,USR_A7DE4124,USR_D99CEDDA,2024-02-01,2024-08-05,100,333.4,191,274.18,False,False,True
CPY_846A4F4F,USR_734B5199,USR_ECC3DBE0,2024-01-15,2025-05-29,75,150.15,98,92.53,True,True,True
CPY_26A19A03,USR_B1DFD602,USR_C371D1BB,2022-06-09,,100,4650.8,175,-166.04,False,False,True
CPY_9E419FF6,USR_3C5D4073,USR_4197E1F0,2021-03-12,,25,3479.65,167,-739.19,True,False,True
CPY_C23BEB31,USR_69AB2F99,USR_B056C5BA,2021-01-29,,25,4992.65,50,284.25,False,False,True
CPY_4B09BA08,USR_749D9F31,USR_228FB8C9,2022-01-28,,100,1144.31,16,638.95,True,False,True
CPY_14450740,USR_F9BC8ACD,USR_C434C2DA,2020-06-19,,10,1606.12,173,1361.73,False,False,True
CPY_34F6920D,USR_B1D2BEAB,USR_0A87C4D1,2021-10-18,,20,1510.93,47,-163.03,False,True,False
CPY_D3469AA3,USR_882ED1B9,USR_2A38A0BC,2022-04-10,,50,2609.81,60,-754.87,False,False,False
CPY_F1F43035,USR_5F0A0227,USR_0F68A31D,2020-04-24,2020-12-04,50,2258.06,150,1037.33,False,False,True
CPY_E779B41C,USR_050C4823,USR_A707C923,2022-01-14,,50,2358.43,39,298.09,True,False,False
CPY_B944DE8B,USR_BCC6BABD,USR_72D503E9,2022-01-21,,75,369.82,81,-404.09,False,True,True
CPY_7FAD2415,USR_2FCD712D,USR_1E0B099E,2022-01-19,,10,3629.05,45,-534.88,False,False,False
CPY_73D34072,USR_68536CC9,USR_24D60426,2021-07-17,,50,1209.74,53,305.15,True,True,True
CPY_7AFEFD17,USR_25EF652E,USR_2411484B,2023-12-16,2024-01-24,10,3997.91,171,1657.67,True,True,True
CPY_BFD8E12A,USR_3155AFC7,USR_2FADFABE,2020-09-30,,25,3338.02,187,328.49,False,False,False
CPY_E154F9F3,USR_8D8764B4,USR_5A2BFABA,2020-02-01,,75,3933.66,146,858.0,True,True,True
CPY_E4A9EF15,USR_2C722221,USR_F8DA50F6,2022-09-03,2023-12-21,10,4575.2,39,623.09,True,True,True
CPY_957FC8D0,USR_471232A0,USR_2400C7A9,2021-04-24,,20,1314.53,195,-411.01,False,False,False
CPY_903A9BAB,USR_5F9C49A4,USR_800156D8,2023-09-21,2024-02-27,100,1829.67,98,-633.85,False,False,False
CPY_7D1B1CB9,USR_8C5D45D2,USR_F35546DB,2021-02-13,2022-04-11,100,2715.37,107,714.56,True,False,True
CPY_18EB6C06,USR_13507D5E,USR_D14CB448,2022-03-18,,75,711.34,27,1583.93,True,True,False
CPY_01898927,USR_F6A0FF00,USR_DF4F66FF,2020-07-19,,20,908.32,35,1180.17,True,False,False
CPY_68CF636E,USR_3B6F7777,USR_C0430B74,2021-10-22,,10,520.66,65,625.58,True,True,False
CPY_A4DA6826,USR_F139522D,USR_3AFF30E5,2022-10-07,,75,1082.28,93,931.67,True,False,False
CPY_D8A908FC,USR_6B52B6D7,USR_CEB0F7F2,2021-05-29,2021-10-19,50,2431.33,104,-998.01,False,True,True
CPY_3E9B2D27,USR_0C6083CD,USR_84D58A3B,2023-08-19,2024-08-15,75,4486.6,105,932.44,True,False,False
CPY_24B7B8C8,USR_008728F1,USR_71461BD7,2021-05-03,2022-07-23,20,3905.83,105,-646.96,False,False,True
CPY_70C879B8,USR_8CFB39C7,USR_D24FBE2E,2021-05-03,,100,2194.42,41,340.5,False,True,True
CPY_5A3A5153,USR_1B56FF6C,USR_5CEEB838,2023-02-06,,25,4577.62,186,-16.92,True,False,False
CPY_2B1F5233,USR_C93F29BD,USR_F54F2E34,2020-09-07,,20,2352.51,43,345.04,False,True,False
CPY_507707D8,USR_42735E31,USR_C83554CF,2020-09-04,,20,4597.94,141,-365.01,True,False,True
CPY_83BDA65C,USR_E926CDD2,USR_17326A7A,2020-12-05,,10,4193.02,15,105.67,False,False,True
CPY_B5A8BD71,USR_BA88A215,USR_7611C352,2021-04-28,2021-06-26,20,4427.68,161,-148.38,False,True,False
CPY_BB47F57D,USR_374ECD01,USR_B1C7C555,2020-07-04,,25,1102.19,27,-716.96,False,True,False
CPY_04D4B0FE,USR_14B8ABB3,USR_AF4A6DBC,2020-07-03,,50,3247.28,40,1912.31,True,True,False
CPY_BDE1181D,USR_7E3C22BD,USR_ACABAA86,2020-01-09,2020-08-27,100,2396.5,180,17.8,True,True,True
CPY_D7CAF45C,USR_5DEDDC9A,USR_91DAA196,2021-01-15,,10,2608.09,93,493.15,False,True,False
CPY_DB6E7535,USR_1DD40A2F,USR_CD34F7E5,2020-09-21,2020-11-10,10,587.73,66,1446.98,True,True,True
CPY_52DE519D,USR_22090D7E,USR_0FDBB3C3,2023-03-07,,20,3771.39,41,659.64,True,False,True
CPY_2E2B0770,USR_BBC3A72B,USR_42DCCE5C,2020-04-12,,50,804.13,54,947.99,False,False,False
CPY_FFCA4148,USR_9DCA3840,USR_E9FB86D0,2023-09-11,,100,136.36,163,-640.07,True,False,True
CPY_62011CE9,USR_0814291B,USR_E872029D,2021-04-05,,10,3633.62,146,93.21,True,True,False
CPY_3BA8A5E2,USR_589DC054,USR_BD561828,2020-04-06,2021-06-07,10,4199.49,70,1026.13,False,False,False
CPY_0B37C846,USR_7B9DD9D8,USR_67A6FD94,2021-05-06,,75,277.18,96,-514.1,True,False,True
CPY_020177C0,USR_F22E394C,USR_CD637932,2023-03-31,,20,3427.07,94,863.41,True,True,False
CPY_D4CE2BB4,USR_E3E55E2A,USR_DD105880,2022-03-03,2023-01-09,50,2053.0,164,1462.86,False,True,True
CPY_20DE7E49,USR_B2F44737,USR_C747AC8B,2021-08-15,,25,3750.69,45,368.49,True,False,True
CPY_F9F8AFB0,USR_A63FD7CE,USR_C1F21727,2022-05-09,2022-10-11,50,4114.39,196,1984.21,False,False,True
CPY_44C3C28A,USR_216B6DC7,USR_F6630DDD,2020-04-13,,50,1856.11,126,-835.35,False,True,False
CPY_9EF17971,USR_9BB0522E,USR_3ED5FC74,2021-01-02,,50,1498.67,142,1364.02,True,False,True
CPY_EFABD1BF,USR_2AFF6272,USR_5CEEB838,2020-11-24,,50,2506.83,166,209.45,True,True,True
CPY_C09CFB98,USR_06EE7700,USR_CAAA7E98,2021-09-02,,50,2380.62,122,747.37,False,False,False
CPY_240396CC,USR_E5A2DB78,USR_5453E6B3,2023-06-26,,20,1891.28,71,-912.85,False,True,False
CPY_4E874D24,USR_443E9C62,USR_924395F9,2020-03-08,,75,3500.84,79,1959.31,False,False,False
CPY_C6796869,USR_24178D5D,USR_299FC851,2022-06-26,,75,1732.16,195,1627.97,False,False,True
CPY_12DF358F,USR_BF1D7D86,USR_1F76E0A8,2020-02-06,,10,3562.31,60,105.3,False,False,True
CPY_836343C1,USR_709F78C7,USR_E3E9A6B8,2021-04-04,2022-01-04,100,2768.13,121,-138.7,True,False,True
CPY_7173C5A3,USR_7DE08630,USR_97D4050B,2021-08-11,,100,3681.79,113,-617.76,False,False,False
CPY_9A1B134C,USR_AB303B28,USR_AFF2D45C,2022-01-04,,10,2108.2,7,-778.96,False,True,True
CPY_51541F34,USR_D104C2D5,USR_5B9DC3C3,2020-06-14,,10,3154.46,155,234.25,False,False,True
CPY_186FB934,USR_7AD77812,USR_299FC851,2023-09-21,,10,3169.13,183,1247.5,True,True,True
CPY_3501CB9F,USR_33E44104,USR_43E9CFD8,2021-12-16,,25,3188.02,198,-143.96,False,True,True
CPY_768FE670,USR_1E5A88B1,USR_C7A60C4B,2023-11-05,,20,1983.55,171,333.98,True,True,False
CPY_1BCD125C,USR_9DFE0CE5,USR_A214B9AF,2022-01-27,2023-05-02,10,1602.81,49,722.92,False,True,False
CPY_4282036B,USR_7F9B5A1C,USR_5F68D698,2021-09-15,2023-01-22,100,482.03,71,-618.08,False,False,True
CPY_790AE921,USR_FDF4779B,USR_35F60E6C,2021-05-22,,75,686.26,199,1296.06,False,False,False
CPY_378396DB,USR_0E50BD96,USR_8CE388DD,2023-11-05,,50,4939.89,10,1456.0,True,True,True
CPY_148858D8,USR_297A560F,USR_230E5A2A,2023-04-23,,25,882.54,9,732.97,False,True,True
CPY_C1ED9707,USR_0F94F533,USR_AF4A6DBC,2020-08-02,2021-02-05,20,2475.69,162,1719.12,True,True,False
CPY_86427B41,USR_37C221E5,USR_05DCF78C,2022-03-12,,10,4567.19,127,741.82,True,True,False
CPY_F6FEB054,USR_BD681A6F,USR_3E039B1C,2021-04-23,,20,1462.14,58,842.03,True,False,True
CPY_E2001F38,USR_842E341E,USR_C1F21727,2022-07-30,2023-03-25,100,2706.07,62,1472.48,False,False,False
CPY_538E8E54,USR_6B12DBFC,USR_DC24F222,2022-05-27,,100,4047.72,13,1391.8,False,True,True
CPY_CA27CBF3,USR_819890DD,USR_9DFF0F86,2022-07-05,2022-10-24,75,176.12,60,386.71,False,True,False
CPY_746D9106,USR_AD9DD08A,USR_78AFA051,2020-06-17,,20,4862.24,173,369.88,True,False,True
CPY_F0342B5E,USR_47717C66,USR_B2064AE0,2020-08-04,2021-05-30,100,2781.34,20,577.57,False,True,True
CPY_4D2B67D7,USR_C84E02D8,USR_5A9B9D8C,2020-03-24,,20,2059.39,172,1112.46,True,True,False
CPY_4B5AAF95,USR_A61011C3,USR_211064EB,2020-11-01,,100,1573.77,18,1917.14,False,True,True
CPY_44DD50FB,USR_790D298F,USR_93803403,2023-04-11,2023-06-12,25,1526.45,133,477.06,False,True,False
CPY_75F3D17D,USR_2B12A15F,USR_A675ABB4,2021-04-13,,25,4630.45,81,1032.43,True,True,False
CPY_3FF5A395,USR_37E6A33F,USR_ECC3DBE0,2021-03-15,,25,1120.96,135,600.03,True,True,True
CPY_64293500,USR_15C17A26,USR_A762D4BC,2020-01-29,2021-02-14,75,1326.75,67,318.51,True,True,True
CPY_675BCD60,USR_4A134370,USR_F476C456,2023-12-10,2025-06-23,50,2595.96,94,1225.73,True,True,True
CPY_FF42AA11,USR_F6016762,USR_497C4372,2021-02-01,,75,4211.86,158,-614.2,False,False,False
CPY_D17BD1C7,USR_F23139B9,USR_D99CEDDA,2023-06-22,,25,1991.7,35,-735.14,False,True,True
CPY_F58E9D97,USR_724C9B70,USR_4A2CEB25,2020-01-27,,20,4746.02,5,-557.78,True,False,True
CPY_65FF249A,USR_A521E3D8,USR_E9FB86D0,2023-03-19,,25,1123.27,85,1231.67,True,False,True
CPY_8FA69E38,USR_D05A02A0,USR_D0B0B46D,2023-07-31,,50,4822.85,93,254.51,False,True,True
CPY_B726B0C8,USR_4F6481A2,USR_06083FAA,2020-06-04,,20,4570.32,184,1630.92,True,True,False
CPY_77FB663B,USR_495A2A25,USR_38AC9EC9,2023-11-28,,75,3939.65,10,435.97,True,False,False
CPY_EFF333B8,USR_403F47DF,USR_EF7DD3A1,2022-04-12,,75,4059.3,145,859.75,True,False,False
CPY_049A3518,USR_C1158A41,USR_38BED70C,2020-01-13,,25,1452.38,190,636.2,False,False,True
CPY_8808595F,USR_9AEE0607,USR_B056C5BA,2020-05-23,,25,3676.56,108,1041.65,False,True,False
CPY_C129D288,USR_0E8F8EB2,USR_2B2B0D73,2021-07-25,,75,3874.16,145,393.71,True,False,False
CPY_76B848C0,USR_97E9A506,USR_A7E8BA79,2020-10-19,2022-05-05,50,4412.75,182,881.25,True,True,True
CPY_5769DA10,USR_AE5D7357,USR_DC88CF0A,2020-09-10,,20,2543.26,166,596.66,False,True,True
CPY_B0D4B205,USR_5FDA5280,USR_C80FC1B3,2020-03-07,2021-10-06,10,3310.83,67,1192.5,False,True,True
CPY_5CDBCA3D,USR_AE046CD4,USR_800156D8,2020-06-22,,100,241.36,163,-839.81,False,False,False
CPY_0C402E07,USR_C08A02BA,USR_CAB209DA,2023-11-25,,100,2024.07,163,36.08,True,True,True
CPY_FE543B15,USR_D9157B95,USR_CFEFF11F,2022-02-16,,75,4521.57,140,1760.89,True,False,True
CPY_38E3EA9E,USR_4D32092F,USR_971E41EC,2022-05-05,,50,3141.65,183,-801.47,False,True,True
CPY_D634B52E,USR_4C995131,USR_3B0BC610,2020-12-31,,50,954.03,77,388.6,True,False,False
CPY_BCCF6C9D,USR_CAAF13D1,USR_F35546DB,2021-09-09,,75,3163.2,192,-178.32,False,True,False
CPY_2DD55BF3,USR_B05279CD,USR_A02A1472,2021-05-09,,25,1048.0,189,-903.8,True,True,True
CPY_BA37A1D5,USR_3DC91B52,USR_B4122635,2021-01-17,,25,1409.99,100,29.28,False,True,True
CPY_57B757AB,USR_9DD52871,USR_AB1E2732,2020-01-13,,100,3446.53,19,416.22,False,True,False
CPY_3DCF45D6,USR_49B2A65C,USR_E94C50E4,2021-02-09,2022-01-15,75,885.08,52,843.17,False,False,True
CPY_228E1212,USR_183D435C,USR_AC639A17,2021-05-25,,25,3995.47,98,-236.5,False,False,True
CPY_52BDA2C4,USR_1B3910A5,USR_02CA93FF,2023-11-19,,100,1044.49,112,-826.25,False,False,False
CPY_E9BC9D92,USR_2AFA6875,USR_2A38A0BC,2021-10-27,,50,3634.42,10,-376.34,False,True,False
CPY_B4548BF2,USR_02E0F2DD,USR_2A1A114A,2022-05-19,,75,1918.6,167,111.98,True,False,False
CPY_D82DB71F,USR_4AEF7EB0,USR_FAD9A0EF,2021-07-19,2022-05-02,20,2747.8,28,1829.14,False,True,True
CPY_376640A3,USR_78042A00,USR_CD1E02B1,2023-06-02,,25,4187.6,170,-452.87,True,False,True
CPY_C39BFCAF,USR_6AA407D4,USR_B1C7C555,2023-08-21,,50,2316.44,46,-597.69,False,True,False
CPY_BDAA0911,USR_4C242BA8,USR_92ED4E98,2020-11-15,,75,449.74,27,-659.99,False,True,False
CPY_598F1523,USR_F5869910,USR_DDB9911F,2020-10-05,,25,4270.96,151,1044.48,True,True,True
CPY_C75C8BCC,USR_F5D198BA,USR_5A2BD37B,2023-02-15,,10,1708.1,25,-668.66,True,True,False
CPY_C2089B8E,USR_DBAC6233,USR_3E039B1C,2021-02-10,,20,4795.15,42,1369.58,True,True,False
CPY_BAA3A16F,USR_9E70183B,USR_83F60C33,2021-05-12,,20,2311.54,81,1879.37,False,False,True
CPY_02270936,USR_4889FF2A,USR_C222584A,2021-11-30,2023-05-08,75,262.07,122,-700.41,True,False,True
CPY_7C0BD52F,USR_4C86AAE1,USR_EF337AFF,2021-07-22,2021-11-15,100,1276.83,165,1333.82,False,False,False
CPY_77EEF019,USR_964DF6DC,USR_7A40D7CA,2023-11-18,2024-12-19,25,592.04,148,264.36,True,True,False
CPY_6B4A1E38,USR_C2572257,USR_70AFA194,2023-10-26,,50,4619.35,39,408.18,False,True,True
CPY_23A649D6,USR_7C9EAADB,USR_EE748FFE,2021-02-26,,100,4731.81,94,-306.69,True,False,False
CPY_807829DB,USR_190CB0FE,USR_4DEDCFB4,2023-07-30,,20,224.28,125,-198.16,False,True,False
CPY_6222C5F7,USR_F11B2C47,USR_E5089B28,2021-05-30,2021-10-09,100,1666.22,97,-649.12,False,True,False
CPY_0C0CE220,USR_69FF4B40,USR_E5089B28,2021-10-29,,10,4306.01,118,561.12,True,False,False
CPY_C1C203D7,USR_BE4E8445,USR_08CBF407,2020-01-06,,50,878.19,197,1703.51,True,True,True
CPY_3929C785,USR_B0133C88,USR_17931FA3,2021-07-10,2022-04-22,10,2294.27,32,1057.27,False,True,True
CPY_C7056003,USR_66A992F5,USR_8BD95EBE,2022-03-16,2023-04-15,100,3796.08,18,-433.62,True,True,False
CPY_0F095CB3,USR_2E21C089,USR_DE7E1C04,2020-01-09,2020-10-31,25,698.03,134,358.2,True,False,True
CPY_7FC360AD,USR_7B822556,USR_50129D25,2021-09-29,,10,1926.42,116,856.85,False,True,True
CPY_94B4D843,USR_E0DCFCAF,USR_16EE9FA8,2021-01-08,,20,4890.7,170,-212.74,False,False,False
CPY_C87D982D,USR_A3E6C1EF,USR_7CD536C1,2021-09-27,,25,1927.0,159,924.58,False,True,False
CPY_24CD4D7C,USR_B7ADB3BA,USR_0BA080B9,2022-02-01,,20,3389.68,57,1754.81,True,False,True
CPY_10D30862,USR_F224CC0E,USR_F6D919E6,2020-11-23,,50,262.59,184,-198.0,True,True,True
CPY_FC57227A,USR_65315623,USR_D99CEDDA,2021-10-23,2022-01-21,100,3150.9,68,110.7,True,False,True
CPY_343638A4,USR_8B02CC3D,USR_C434C2DA,2022-02-12,,20,2575.37,130,-380.11,True,True,True
CPY_C1860E38,USR_67F75CB3,USR_ACABAA86,2023-04-05,2024-01-20,75,176.55,179,1918.31,False,True,True
CPY_B9FB3ECB,USR_EC8AD45B,USR_465F3349,2020-12-13,2022-04-18,25,3313.5,193,-163.95,False,False,True
CPY_6B985649,USR_23DD2283,USR_CFEFF11F,2022-12-04,,75,2337.52,167,120.34,True,True,False
CPY_15F92BE9,USR_782A114C,USR_439940DA,2021-01-14,2021-12-19,50,2342.21,7,-975.11,True,False,False
CPY_461309BC,USR_0761232A,USR_9BB764AB,2022-11-04,,100,609.47,153,-404.92,True,True,True
CPY_95EEF3BF,USR_225A038F,USR_9BCD2B7E,2021-02-21,2022-08-09,100,648.76,91,1801.28,True,False,True
CPY_A4CB63D3,USR_2C4AA578,USR_EF337AFF,2022-04-16,,100,2884.44,39,1484.31,True,False,False
CPY_7FECD554,USR_4F593FDF,USR_8C2FF930,2021-10-12,2022-12-13,50,358.36,133,306.76,False,True,False
CPY_6665ED69,USR_D787536E,USR_3E039B1C,2020-09-13,2021-01-13,75,655.18,72,-572.22,True,True,True
CPY_6BC613DE,USR_B1BCF2A3,USR_0764A753,2021-06-11,,100,3371.3,15,450.75,False,False,True
CPY_AE8542A9,USR_695B4007,USR_5F1E5E26,2022-05-06,2022-11-07,10,2092.06,124,1553.46,False,True,False
CPY_B02EDA27,USR_E6AFFED2,USR_05DCF78C,2021-02-07,2021-06-03,20,4323.31,142,47.34,False,False,True
CPY_F6239EEE,USR_06A2C6DF,USR_E1A6C5CA,2022-10-11,,75,1148.5,32,1667.61,True,True,True
CPY_F401D9A7,USR_9CAF3825,USR_84FC0B67,2022-10-18,2022-12-12,25,1996.58,38,1894.83,True,True,True
CPY_B995BC8C,USR_84CB83AF,USR_183888E2,2022-04-02,,75,3217.27,59,684.07,False,True,True
CPY_4DDF0AC0,USR_079C8E5C,USR_BFE1A662,2022-08-25,,75,1567.72,102,-517.62,True,False,True
CPY_F8C5ED24,USR_C3B1C4AD,USR_FAD9A0EF,2021-04-07,,25,323.05,13,-588.93,False,True,True
CPY_E83B4034,USR_F2CFD9AD,USR_211064EB,2021-09-12,,25,4143.5,32,396.52,False,True,True
CPY_2218872E,USR_EAE956D3,USR_196FC0F3,2022-03-04,2023-01-28,50,2158.88,116,-506.7,False,True,False
CPY_68D05F26,USR_7CCFA974,USR_B3119253,2020-06-03,,20,932.62,43,1041.17,False,True,False
CPY_AB45015F,USR_9ED66AB7,USR_BFE1A662,2021-07-24,,100,4733.62,157,1924.77,True,True,True
CPY_C772A70C,USR_8DAFDCC4,USR_2F710CF7,2022-03-24,2022-05-13,50,838.92,185,-518.83,True,True,True
CPY_99D85596,USR_A12D894D,USR_F476C456,2021-08-14,,75,3878.49,110,-451.61,False,False,False
CPY_23B9D7CD,USR_3AE15C31,USR_C66D368C,2023-08-21,,50,3575.72,63,-250.33,False,True,False
CPY_75A8FD0A,USR_D2DF8576,USR_D9FA2400,2022-12-17,,10,4467.9,129,1872.31,True,True,True
CPY_9FD4C9E5,USR_585DE214,USR_7EE84BD6,2020-11-08,2022-06-23,25,477.62,185,-7.8,True,True,False
CPY_F68FE939,USR_D5B2CC0D,USR_175EBAFD,2023-11-26,,100,1113.9,179,1572.99,True,False,True
CPY_94C325CA,USR_BE75789B,USR_21B09FCF,2020-09-26,,75,2419.83,174,-995.55,False,True,True
CPY_505EB1B3,USR_EC6FCB74,USR_2411484B,2022-03-26,2023-01-20,75,1683.84,195,1205.57,True,True,False
CPY_A1EC46DA,USR_0B43EBBE,USR_D14CB448,2022-09-23,,10,809.27,153,-851.4,True,False,True
CPY_932E523E,USR_8E041AA5,USR_A7E8BA79,2021-10-19,,25,4935.38,24,1247.25,False,True,False
CPY_77A50D4A,USR_F1EED04C,USR_901ED5A1,2023-11-06,,50,3422.07,117,-406.6,True,False,False
CPY_DB7D1066,USR_9689DC7A,USR_F9CAB35C,2022-02-06,,20,2432.53,179,1309.28,True,True,False
CPY_98487E7C,USR_E387A2C3,USR_6997E89E,2022-12-28,2023-10-21,75,3002.15,160,1048.79,False,False,True
CPY_E2482B4D,USR_B8CD19F3,USR_38AC9EC9,2021-03-15,,25,4505.67,159,50.13,False,False,False
CPY_6E4720F8,USR_752E4F4E,USR_BB9D67BC,2020-08-14,,50,4013.02,23,-575.65,False,False,False
CPY_0053640B,USR_1672C875,USR_F228EFB5,2023-11-22,,50,1900.65,62,1364.0,False,True,False
CPY_7383F8C5,USR_1B7B48DB,USR_9599940C,2020-04-10,,75,2957.36,65,710.11,False,False,False
CPY_A1ED661E,USR_FA609624,USR_DD744F7E,2020-12-13,,20,3027.56,109,1950.69,True,True,True
CPY_2656CF03,USR_52306369,USR_ACBE2A8F,2023-01-27,,20,1182.21,57,1457.33,True,True,True
CPY_10A0CAEA,USR_8CED94C8,USR_031E6902,2021-11-06,,20,4968.18,65,1274.2,False,True,True
CPY_08750E2C,USR_2B24F5DE,USR_A0DCBA39,2020-12-22,,50,266.64,135,1994.27,True,False,False
CPY_F502181F,USR_5992BFFF,USR_405050A7,2022-08-20,,50,2893.46,15,1016.49,False,True,True
CPY_ADEAFFB7,USR_489B35EF,USR_D637C7B3,2022-03-31,2023-10-05,10,1368.86,30,1431.44,True,False,False
CPY_D5102FE3,USR_DA3F5A7F,USR_CD10ABFC,2022-07-02,,100,4181.0,69,332.95,False,False,True
CPY_8C5B36D7,USR_8E7B769D,USR_AFF53406,2020-01-01,2021-01-24,75,3340.96,137,-467.36,False,False,False
CPY_D0BEDF2B,USR_C67D1075,USR_FF1B0FBD,2022-05-17,,75,1569.92,186,1995.57,True,False,True
CPY_5C8B2563,USR_E9E4C297,USR_BDBE8A2D,2023-03-20,2024-08-13,75,4687.09,180,1093.17,False,False,True
CPY_A40C2397,USR_0048358D,USR_42576AEC,2023-02-22,2023-10-05,50,4957.06,108,861.05,False,True,True
CPY_36CF98C1,USR_A9ACEB69,USR_3AFF30E5,2022-09-09,2023-07-20,75,149.82,6,-206.96,True,True,True
CPY_3C36BDAA,USR_A0735DAD,USR_D99CEDDA,2020-02-23,,50,4851.91,60,49.05,False,True,False
CPY_13182B38,USR_5F68D698,USR_242C354B,2022-03-18,,100,305.88,94,1276.58,False,True,False
CPY_8F4E02D3,USR_5A2BFABA,USR_AD8536E1,2022-02-26,,100,3548.38,14,1168.93,True,True,False
CPY_4855597F,USR_211064EB,USR_75BCBD8E,2020-01-08,,50,4214.77,80,1808.78,True,True,True
CPY_A2B88CA9,USR_B4FAC28D,USR_F953D359,2023-06-12,,75,3537.07,172,-276.86,False,False,False
CPY_CEDA1664,USR_3A01FCBC,USR_D8C00506,2021-10-26,,10,427.99,196,1399.41,False,False,True
CPY_C8E2BE9F,USR_470CA286,USR_F6630DDD,2022-11-11,2023-10-21,75,1209.99,11,187.39,True,False,False
CPY_5B1545AE,USR_482BE239,USR_B108EEEF,2020-08-07,,20,2144.93,128,1292.83,False,False,True
CPY_FC7EA006,USR_0908DE92,USR_242C354B,2020-06-26,,100,4859.91,163,-198.72,True,False,True
CPY_BA3DE91E,USR_E316DD79,USR_663AC719,2021-02-28,,10,1864.41,8,1341.75,True,True,False
CPY_50A226B4,USR_4889FF2A,USR_B62A49D1,2022-08-10,,100,2803.15,50,-368.2,True,True,False
CPY_CBB9FBA4,USR_9DE70875,USR_D1BB4554,2021-08-05,,20,4968.91,57,-258.63,True,True,False
CPY_C27D8D0F,USR_F0BE2C63,USR_EB2ECF13,2023-10-12,,10,1037.55,18,-420.47,False,True,False
